item_id,category,item_name,unit,block,証拠等級,証拠ref,証拠URL,理由
120a3e5177f2,給湯器,三菱電機 給湯器 24号 LPガス ふろ給湯（BF）,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
6592dcf31a64,給湯器,三菱電機 給湯器 24号 LPガス 床暖房対応,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
b2bbbad4467f,給湯器,三菱電機 給湯器 24号 LPガス 暖房熱源機,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
e5570ad4317f,給湯器,三菱電機 給湯器 24号 LPガス 給湯専用,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
f019d7fd643d,給湯器,三菱電機 給湯器 24号 石油（灯油） ふろ給湯 フルオート,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
295192171c87,給湯器,三菱電機 給湯器 24号 石油（灯油） ふろ給湯 追い炊き付き,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
45b40e12eb1c,給湯器,三菱電機 給湯器 24号 石油（灯油） ふろ給湯（BF）,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
c0a11821e549,給湯器,三菱電機 給湯器 24号 石油（灯油） 床暖房対応,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
0e6838dfb303,給湯器,三菱電機 給湯器 24号 石油（灯油） 暖房熱源機,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
9aa6e54f9f62,給湯器,三菱電機 給湯器 24号 石油（灯油） 給湯専用,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
fbb24d429257,給湯器,三菱電機 給湯器 24号 都市ガス 13A ふろ給湯 フルオート,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
f173d309ea18,給湯器,三菱電機 給湯器 24号 都市ガス 13A ふろ給湯 追い炊き付き,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
01cbd90478a0,給湯器,三菱電機 給湯器 24号 都市ガス 13A ふろ給湯（BF）,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
21efd595257d,給湯器,三菱電機 給湯器 24号 都市ガス 13A 床暖房対応,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
a0e47232a934,給湯器,三菱電機 給湯器 24号 都市ガス 13A 暖房熱源機,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
06c3d619b4e0,給湯器,三菱電機 給湯器 24号 都市ガス 13A 給湯専用,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
d58e4c064990,給湯器,三菱電機 給湯器 28号 LPガス ふろ給湯 フルオート,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
eaba53894df7,給湯器,三菱電機 給湯器 28号 LPガス ふろ給湯 追い炊き付き,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
1382aa99c729,給湯器,三菱電機 給湯器 28号 LPガス ふろ給湯（BF）,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
ef5ea8d3a999,給湯器,三菱電機 給湯器 28号 LPガス 床暖房対応,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
17f000eab1b1,給湯器,三菱電機 給湯器 28号 LPガス 暖房熱源機,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
026d4bb26fb1,給湯器,三菱電機 給湯器 28号 LPガス 給湯専用,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
9ec64be7f3ff,給湯器,三菱電機 給湯器 28号 石油（灯油） ふろ給湯 フルオート,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
fc089d996f77,給湯器,三菱電機 給湯器 28号 石油（灯油） ふろ給湯 追い炊き付き,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
ae0c2faaea5b,給湯器,三菱電機 給湯器 28号 石油（灯油） ふろ給湯（BF）,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
8c3ae7e15ff6,給湯器,三菱電機 給湯器 28号 石油（灯油） 床暖房対応,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
3f3929e34fa6,給湯器,三菱電機 給湯器 28号 石油（灯油） 暖房熱源機,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
9cc0f8e94ae6,給湯器,三菱電機 給湯器 28号 石油（灯油） 給湯専用,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
2946671cc155,給湯器,三菱電機 給湯器 28号 都市ガス 13A ふろ給湯 フルオート,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
3f7337c335a9,給湯器,三菱電機 給湯器 28号 都市ガス 13A ふろ給湯 追い炊き付き,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
8f57d72e5d98,給湯器,三菱電機 給湯器 28号 都市ガス 13A ふろ給湯（BF）,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
3d805603c62b,給湯器,三菱電機 給湯器 28号 都市ガス 13A 床暖房対応,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
64ed078fbc19,給湯器,三菱電機 給湯器 28号 都市ガス 13A 暖房熱源機,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
14a6820af146,給湯器,三菱電機 給湯器 28号 都市ガス 13A 給湯専用,台,三菱×ガス/石油,A,E08,https://www.mitsubishielectric.co.jp/home/ecocute/,三菱はエコキュートのみ
d0d38c3c6153,給湯器,長府製作所 給湯器 28号 LPガス ふろ給湯 フルオート,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
26d518049d7c,給湯器,長府製作所 給湯器 28号 LPガス ふろ給湯 追い炊き付き,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
9d8579ef1a06,給湯器,長府製作所 給湯器 28号 LPガス ふろ給湯（BF）,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
d22cd018fb78,給湯器,長府製作所 給湯器 28号 LPガス 床暖房対応,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
c7eb7a3972d4,給湯器,長府製作所 給湯器 28号 LPガス 暖房熱源機,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
4379cca75c69,給湯器,長府製作所 給湯器 28号 LPガス 給湯専用,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
fa48bc3edb8e,給湯器,長府製作所 給湯器 28号 石油（灯油） ふろ給湯 フルオート,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
d0c85b52498b,給湯器,長府製作所 給湯器 28号 石油（灯油） ふろ給湯 追い炊き付き,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
fb5d94eff596,給湯器,長府製作所 給湯器 28号 石油（灯油） ふろ給湯（BF）,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
4228e3c9bbe5,給湯器,長府製作所 給湯器 28号 石油（灯油） 床暖房対応,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
06269b5829c8,給湯器,長府製作所 給湯器 28号 石油（灯油） 暖房熱源機,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
2d095b53d4ec,給湯器,長府製作所 給湯器 28号 石油（灯油） 給湯専用,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
d565116a48e3,給湯器,長府製作所 給湯器 28号 都市ガス 13A ふろ給湯 フルオート,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
c171389e22ce,給湯器,長府製作所 給湯器 28号 都市ガス 13A ふろ給湯 追い炊き付き,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
caea5b79322a,給湯器,長府製作所 給湯器 28号 都市ガス 13A ふろ給湯（BF）,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
6d71450963e1,給湯器,長府製作所 給湯器 28号 都市ガス 13A 床暖房対応,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
db8de7511402,給湯器,長府製作所 給湯器 28号 都市ガス 13A 暖房熱源機,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
4bb5556042ce,給湯器,長府製作所 給湯器 28号 都市ガス 13A 給湯専用,台,28号,B,E10,https://www.sunrefre.jp/gas/contents/gousu/,家庭用28号は非実在(16/20/24のみ)
7d5c005283a6,家電・AV設備,アクア フレンチドア 600L,台,アクア×冷蔵庫600L,A,E23,https://aqua-has.com/fridge/,現行最大501L、600L級は非実在
fda80395f8e5,家電・AV設備,アクア フレンチドア 700L（大型）,台,アクア×冷蔵庫700L,A,E23,https://aqua-has.com/fridge/,現行最大501L、700L級は非実在
18573299ec53,家電・AV設備,シャープ（冷蔵庫） フレンチドア 600L,台,シャープ×冷蔵庫600L,A,E24,https://jp.sharp/reizo/products/sjmf55p/spec/,現行最大545L、600L級は非実在
529ef9330ceb,家電・AV設備,シャープ（冷蔵庫） フレンチドア 700L（大型）,台,シャープ×冷蔵庫700L,A,E24,https://jp.sharp/reizo/products/sjmf55p/spec/,現行最大545L、700L級は非実在
4cf484f170c1,家電・AV設備,パナソニック（冷蔵庫） フレンチドア 700L（大型）,台,パナソニック×冷蔵庫700L,A,E27,https://panasonic.jp/reizo/products/NR-F65WX2.html,現行最大650L、700L級は非実在
5d01c94fa05b,家電・AV設備,東芝（冷蔵庫） フレンチドア 700L（大型）,台,東芝×冷蔵庫700L,A,E25,https://www.toshiba-lifestyle.com/jp/refrigerators/,現行最大643L、700L級は非実在
a9b7df180643,スポーツ・特殊床材,アルインコ（ジム） エアコン（ジム専用 業務用 10馬力）,台,アルインコ×空調,A,E34,https://alinco.co.jp/,アルインコに空調事業無し
f905ec65e87a,エアコン・空調,コロナ エアコン 20畳用 スタンダード,台,コロナ×20畳,A,F09,https://www.corona.co.jp/aircon/w/lineup.html,現行最大18畳、20畳級は非実在
c45f3495cdcf,エアコン・空調,コロナ エアコン 20畳用 プレミアム,台,コロナ×20畳,A,F09,https://www.corona.co.jp/aircon/w/lineup.html,現行最大18畳、20畳級は非実在
e590ea366944,エアコン・空調,コロナ エアコン 20畳用 ミドル,台,コロナ×20畳,A,F09,https://www.corona.co.jp/aircon/w/lineup.html,現行最大18畳、20畳級は非実在
03f7927eaeb5,エアコン・空調,シャープ エアコン 10畳用 2.8kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
b15155741e67,エアコン・空調,シャープ エアコン 10畳用 2.8kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
39c6e163c5a7,エアコン・空調,シャープ エアコン 10畳用 2.8kW スタンダード 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
91093d894434,エアコン・空調,シャープ エアコン 10畳用 2.8kW 上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
6389910206b9,エアコン・空調,シャープ エアコン 10畳用 2.8kW 上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
98ac512c0e83,エアコン・空調,シャープ エアコン 10畳用 2.8kW 最上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
67fd9400b532,エアコン・空調,シャープ エアコン 10畳用 2.8kW 最上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
a6757a6ffffb,エアコン・空調,シャープ エアコン 12畳用 3.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
66ec13c9a601,エアコン・空調,シャープ エアコン 12畳用 3.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
012b0a9d5ac7,エアコン・空調,シャープ エアコン 12畳用 3.6kW スタンダード 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
9d5c79250ac2,エアコン・空調,シャープ エアコン 12畳用 3.6kW 上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
5755a57bdda9,エアコン・空調,シャープ エアコン 12畳用 3.6kW 上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
13b4cd6712ed,エアコン・空調,シャープ エアコン 12畳用 3.6kW 最上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
b528e40b55a8,エアコン・空調,シャープ エアコン 12畳用 3.6kW 最上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
621ac7816a9b,エアコン・空調,シャープ エアコン 14畳用 4.0kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
7c178e970e48,エアコン・空調,シャープ エアコン 14畳用 4.0kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
77fcb7f18a13,エアコン・空調,シャープ エアコン 14畳用 4.0kW スタンダード 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
a860cad65752,エアコン・空調,シャープ エアコン 14畳用 4.0kW 上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
34cdcc7c17af,エアコン・空調,シャープ エアコン 14畳用 4.0kW 上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
531f1c0ee551,エアコン・空調,シャープ エアコン 14畳用 4.0kW 最上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
933dce8ef50a,エアコン・空調,シャープ エアコン 14畳用 4.0kW 最上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
8264777fec4f,エアコン・空調,シャープ エアコン 18畳用 5.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
df3031479cb4,エアコン・空調,シャープ エアコン 18畳用 5.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
a81a9ed1310b,エアコン・空調,シャープ エアコン 18畳用 5.6kW スタンダード 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
29f6a6b4ae31,エアコン・空調,シャープ エアコン 18畳用 5.6kW 上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
39c01fb30844,エアコン・空調,シャープ エアコン 18畳用 5.6kW 上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
4b024b8a324e,エアコン・空調,シャープ エアコン 18畳用 5.6kW 最上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
9a556d73d4c2,エアコン・空調,シャープ エアコン 18畳用 5.6kW 最上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
7498a52fe508,エアコン・空調,シャープ エアコン 20畳用 6.3kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
3ff39f72b9b3,エアコン・空調,シャープ エアコン 20畳用 6.3kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
2772fe84afdf,エアコン・空調,シャープ エアコン 20畳用 6.3kW スタンダード 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
5f9ec5f27d80,エアコン・空調,シャープ エアコン 20畳用 6.3kW 上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
6bcf10db96d1,エアコン・空調,シャープ エアコン 20畳用 6.3kW 上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
408fa1a39544,エアコン・空調,シャープ エアコン 20畳用 6.3kW 最上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
56adcbe58b69,エアコン・空調,シャープ エアコン 20畳用 6.3kW 最上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
7a63c0a11a15,エアコン・空調,シャープ エアコン 23畳用 7.1kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
0b4aaf8b0cbf,エアコン・空調,シャープ エアコン 23畳用 7.1kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
5c3f6c8f6171,エアコン・空調,シャープ エアコン 23畳用 7.1kW スタンダード 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
fa7e33fd8807,エアコン・空調,シャープ エアコン 23畳用 7.1kW 上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
7ca4462d4ac5,エアコン・空調,シャープ エアコン 23畳用 7.1kW 上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
f740ade0f083,エアコン・空調,シャープ エアコン 23畳用 7.1kW 最上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
d83d2efe8c52,エアコン・空調,シャープ エアコン 23畳用 7.1kW 最上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
6470b75ea46b,エアコン・空調,シャープ エアコン 6畳用 2.2kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
5f1c213954e7,エアコン・空調,シャープ エアコン 6畳用 2.2kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
0710028bb876,エアコン・空調,シャープ エアコン 6畳用 2.2kW スタンダード 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
022f4f204cf8,エアコン・空調,シャープ エアコン 6畳用 2.2kW 上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
eda6715b0f0c,エアコン・空調,シャープ エアコン 6畳用 2.2kW 上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
8c30432289fe,エアコン・空調,シャープ エアコン 8畳用 2.5kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
6dd9d85918b4,エアコン・空調,シャープ エアコン 8畳用 2.5kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
2b6b5418a07b,エアコン・空調,シャープ エアコン 8畳用 2.5kW スタンダード 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
4deae0e89e25,エアコン・空調,シャープ エアコン 8畳用 2.5kW 上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
9dc3d8fc1499,エアコン・空調,シャープ エアコン 8畳用 2.5kW 上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
576a5d26911b,エアコン・空調,シャープ エアコン 8畳用 2.5kW 最上位 加湿機能付き,台,加湿×シャープ,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
53d8beb66150,エアコン・空調,シャープ エアコン 8畳用 2.5kW 最上位 換気機能付き,台,換気×シャープ,B,F21,https://kakaku.com/housing/extractor-fan/,現行換気扇無し
23ed496054a7,エアコン・空調,スパイラルダクト φ100 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
e907897e182b,エアコン・空調,スパイラルダクト φ1000 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
0210c0fa1ce3,エアコン・空調,スパイラルダクト φ1120 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
e63a029e615c,エアコン・空調,スパイラルダクト φ1120 ステンレス SUS304 1m,m,ダクトφ1120,A,F10,https://www.ko-spiral.co.jp/pdf/01.pdf,標準呼び径外
b31f1ae10157,エアコン・空調,スパイラルダクト φ1120 亜鉛鋼板（標準） 1m,m,ダクトφ1120,A,F10,https://www.ko-spiral.co.jp/pdf/01.pdf,標準呼び径外
c180175d9041,エアコン・空調,スパイラルダクト φ125 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
49bf605d112f,エアコン・空調,スパイラルダクト φ1250 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
f78570aab19d,エアコン・空調,スパイラルダクト φ150 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
8880994d34cc,エアコン・空調,スパイラルダクト φ175 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
8f2d38f38038,エアコン・空調,スパイラルダクト φ200 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
a062b79f5ace,エアコン・空調,スパイラルダクト φ250 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
ece4326f6320,エアコン・空調,スパイラルダクト φ300 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
6c7cef213d7c,エアコン・空調,スパイラルダクト φ350 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
1ccec9a4a87b,エアコン・空調,スパイラルダクト φ400 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
478b55c75438,エアコン・空調,スパイラルダクト φ450 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
3bd189a40632,エアコン・空調,スパイラルダクト φ500 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
3bcb44855358,エアコン・空調,スパイラルダクト φ560 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
31fe60732998,エアコン・空調,スパイラルダクト φ600 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
bc9e8fb96472,エアコン・空調,スパイラルダクト φ710 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
c63828b10df9,エアコン・空調,スパイラルダクト φ710 ステンレス SUS304 1m,m,ダクトφ710,A,F10,https://www.ko-spiral.co.jp/pdf/01.pdf,標準呼び径外
b1b5b08dedec,エアコン・空調,スパイラルダクト φ710 亜鉛鋼板（標準） 1m,m,ダクトφ710,A,F10,https://www.ko-spiral.co.jp/pdf/01.pdf,標準呼び径外
522d2aaab8da,エアコン・空調,スパイラルダクト φ75 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
f93974771666,エアコン・空調,スパイラルダクト φ800 アルミ製（軽量） 1m,m,ダクト×アルミ,B,F11,https://www.monotaro.com/,アルミ製スパイラルダクトは非実在
